voltage(V), current(mA), battery_percent, battery_temperature(Celsius), remaining_battery_charge(mAh), battery_capacity(mAh), battery_technology
4.462,-604.248,99,36,2984.69,3080,Unknown
4.462,-607.605,99,36,2984.69,3080,Unknown
4.462,-609.131,99,36,2984.69,3080,Unknown
4.462,-607.605,99,36,2984.69,3080,Unknown
4.462,-610.657,99,36,2984.69,3080,Unknown
4.462,-606.689,99,36,2984.69,3080,Unknown
4.462,-608.826,99,36,2984.69,3080,Unknown
4.462,-605.164,99,36,2984.69,3080,Unknown
4.462,-602.417,99,36,2984.69,3080,Unknown
4.462,-604.248,99,36,2984.69,3080,Unknown
4.462,-606.995,99,36,2984.69,3080,Unknown
4.462,-598.144,99,36,2984.69,3080,Unknown
4.462,-597.534,99,36,2984.69,3080,Unknown
4.462,-601.501,99,36,2984.69,3080,Unknown
4.462,-601.501,99,36,2984.69,3080,Unknown
4.462,-601.501,99,36,2984.69,3080,Unknown
4.462,-596.619,99,36,2984.69,3080,Unknown
4.462,-601.501,99,36,2984.69,3080,Unknown
4.462,-596.924,99,36,2984.69,3080,Unknown
4.462,-604.553,99,36,2984.69,3080,Unknown
4.462,-267.334,99,36,2984.69,3080,Unknown
4.463,-608.826,100,36,2984.69,3080,Unknown
4.463,-597.839,100,36,2984.69,3080,Unknown
4.463,-600.586,100,36,2984.69,3080,Unknown
