voltage(V),current(mA),battery_percent,battery_temperature(Celsius),remaining_battery_charge(mAh),battery_capacity(mAh),battery_technology
4.206,-1361390,88,38.7,2635.68,4400,Li-ion
4.206,-839234,88,38.7,2635.68,4400,Li-ion
4.206,-953369,88,38.7,2635.68,4400,Li-ion
4.206,-1168213,88,38.7,2635.68,4400,Li-ion
4.217,-1018067,88,38.7,2635.68,4400,Li-ion
4.217,-1217041,88,38.7,2635.68,4400,Li-ion
4.217,-1192322,88,38.7,2635.68,4400,Li-ion
4.217,-1280213,88,38.7,2635.68,4400,Li-ion
4.217,-1255188,88,38.7,2635.68,4400,Li-ion
4.217,-844727,88,38.7,2635.68,4400,Li-ion
4.217,-1200867,88,38.7,2635.68,4400,Li-ion
4.217,-1031800,88,38.7,2635.68,4400,Li-ion
4.249,-1073609,89,38.7,2670.36,4400,Li-ion
4.249,-1140442,89,38.7,2670.36,4400,Li-ion
4.249,-1116333,89,38.7,2670.36,4400,Li-ion
4.249,-1191407,89,38.7,2670.36,4400,Li-ion
4.249,-1254273,89,38.7,2670.36,4400,Li-ion
4.249,-1265870,89,38.7,2670.36,4400,Li-ion
4.249,-1167908,89,38.7,2670.36,4400,Li-ion
4.249,-1040039,89,38.7,2670.36,4400,Li-ion
4.244,-1261597,89,38.7,2670.36,4400,Li-ion
4.244,-1253052,89,38.7,2670.36,4400,Li-ion
4.244,-1260682,89,38.7,2670.36,4400,Li-ion
4.244,-915833,89,38.7,2670.36,4400,Li-ion
4.244,-788879,89,38.7,2670.36,4400,Li-ion
4.244,-1011353,89,38.7,2670.36,4400,Li-ion
4.244,-963135,89,38.7,2670.36,4400,Li-ion
4.244,-1170655,89,38.7,2670.36,4400,Li-ion
4.243,-1223450,89,38.7,2670.36,4400,Li-ion
4.243,-735474,89,38.7,2670.36,4400,Li-ion
4.243,-845642,89,38.7,2670.36,4400,Li-ion
4.243,-796509,89,38.7,2670.36,4400,Li-ion
4.243,-952759,89,38.7,2670.36,4400,Li-ion
4.243,-1148072,89,38.7,2670.36,4400,Li-ion
4.243,-1123352,89,38.7,2670.36,4400,Li-ion
4.245,-1200562,89,38.7,2670.36,4400,Li-ion
4.245,-1226197,89,38.7,2670.36,4400,Li-ion
4.245,-1164856,89,38.7,2670.36,4400,Li-ion
4.245,-1071778,89,38.7,2670.36,4400,Li-ion
4.245,-1223145,89,38.7,2670.36,4400,Li-ion
4.245,-1166993,89,38.7,2670.36,4400,Li-ion
4.245,-1126099,89,38.7,2670.36,4400,Li-ion
4.245,-1174622,89,38.7,2670.36,4400,Li-ion
4.218,-741272,89,38.7,2670.36,4400,Li-ion
4.218,-725098,89,38.7,2670.36,4400,Li-ion
4.218,-1169129,89,38.7,2670.36,4400,Li-ion
4.218,-1203308,89,38.7,2670.36,4400,Li-ion
4.218,-1222840,89,38.7,2670.36,4400,Li-ion
4.218,-823670,89,38.7,2670.36,4400,Li-ion
4.218,-757141,89,38.7,2670.36,4400,Li-ion
4.218,-1109009,89,38.7,2670.36,4400,Li-ion
4.238,-1044312,89,38.7,2670.36,4400,Li-ion
4.238,-1096497,89,38.7,2670.36,4400,Li-ion
4.238,-1037598,89,38.7,2670.36,4400,Li-ion
4.238,-1137390,89,38.7,2670.36,4400,Li-ion
4.238,-1152039,89,38.7,2670.36,4400,Li-ion
4.238,-1148377,89,38.7,2670.36,4400,Li-ion
4.238,-1119995,89,38.7,2670.36,4400,Li-ion
4.238,-1106568,89,38.7,2670.36,4400,Li-ion
4.252,-1250000,89,38.8,2670.36,4400,Li-ion
4.252,-921326,89,38.8,2670.36,4400,Li-ion
4.252,-881958,89,38.8,2670.36,4400,Li-ion
4.252,-1041565,89,38.8,2670.36,4400,Li-ion
4.252,-1031800,89,38.8,2670.36,4400,Li-ion
4.252,-951233,89,38.8,2670.36,4400,Li-ion
4.252,-878906,89,38.8,2670.36,4400,Li-ion
4.252,-788574,89,38.8,2670.36,4400,Li-ion
4.195,-707397,89,38.7,2670.36,4400,Li-ion
4.195,-950928,89,38.7,2670.36,4400,Li-ion
4.195,-848999,89,38.7,2670.36,4400,Li-ion
4.195,-1022644,89,38.7,2670.36,4400,Li-ion
4.195,-1035767,89,38.7,2670.36,4400,Li-ion
4.195,-1137390,89,38.7,2670.36,4400,Li-ion
4.195,-1182251,89,38.7,2670.36,4400,Li-ion
4.195,-926209,89,38.7,2670.36,4400,Li-ion
4.241,-1119995,89,38.8,2670.36,4400,Li-ion
4.241,-1090699,89,38.8,2670.36,4400,Li-ion
4.241,-1094666,89,38.8,2670.36,4400,Li-ion
4.241,-1185913,89,38.8,2670.36,4400,Li-ion
4.241,-999756,89,38.8,2670.36,4400,Li-ion
4.241,-1126099,89,38.8,2670.36,4400,Li-ion
4.241,-874329,89,38.8,2670.36,4400,Li-ion
4.241,-883484,89,38.8,2670.36,4400,Li-ion
4.221,-880737,89,38.8,2670.36,4400,Li-ion
4.221,-873413,89,38.8,2670.36,4400,Li-ion
4.221,-784302,89,38.8,2670.36,4400,Li-ion
4.221,-914307,89,38.8,2670.36,4400,Li-ion
4.221,-853577,89,38.8,2670.36,4400,Li-ion
4.221,-1044007,89,38.8,2670.36,4400,Li-ion
4.221,-1021729,89,38.8,2670.36,4400,Li-ion
4.221,-1179200,89,38.8,2670.36,4400,Li-ion
4.251,-787964,89,38.8,2670.36,4400,Li-ion
4.251,-737000,89,38.8,2670.36,4400,Li-ion
4.251,-959473,89,38.8,2670.36,4400,Li-ion
4.251,-870972,89,38.8,2670.36,4400,Li-ion
4.251,-1021729,89,38.8,2670.36,4400,Li-ion
4.251,-1206055,89,38.8,2670.36,4400,Li-ion
4.251,-1215210,89,38.8,2670.36,4400,Li-ion
4.25,-989685,89,38.8,2670.36,4400,Li-ion
4.25,-1225281,89,38.8,2670.36,4400,Li-ion
4.25,-1079712,89,38.8,2670.36,4400,Li-ion
4.25,-1222535,89,38.8,2670.36,4400,Li-ion
4.25,-1195374,89,38.8,2670.36,4400,Li-ion
4.25,-1168824,89,38.8,2670.36,4400,Li-ion
4.25,-1110840,89,38.8,2670.36,4400,Li-ion
4.25,-1110535,89,38.8,2670.36,4400,Li-ion
4.234,-1030884,89,38.7,2670.36,4400,Li-ion
4.234,-1137085,89,38.7,2670.36,4400,Li-ion
4.234,-1106568,89,38.7,2670.36,4400,Li-ion
4.234,-1123658,89,38.7,2670.36,4400,Li-ion
4.234,-1061707,89,38.7,2670.36,4400,Li-ion
4.234,-1210633,89,38.7,2670.36,4400,Li-ion
4.234,-847168,89,38.7,2670.36,4400,Li-ion
4.234,-942688,89,38.7,2670.36,4400,Li-ion
4.225,-889282,89,38.7,2670.36,4400,Li-ion
4.225,-1116333,89,38.7,2670.36,4400,Li-ion
4.225,-762024,89,38.7,2670.36,4400,Li-ion
4.225,-964356,89,38.7,2670.36,4400,Li-ion
4.225,-1118470,89,38.7,2670.36,4400,Li-ion
4.225,-1235047,89,38.7,2670.36,4400,Li-ion
4.225,-1048584,89,38.7,2670.36,4400,Li-ion
4.225,-1073914,89,38.7,2670.36,4400,Li-ion
4.242,-1119385,89,38.7,2670.36,4400,Li-ion
4.242,-705261,89,38.7,2670.36,4400,Li-ion
4.242,-1114502,89,38.7,2670.36,4400,Li-ion
4.242,-1184693,89,38.7,2670.36,4400,Li-ion
4.242,-967713,89,38.7,2670.36,4400,Li-ion
4.242,-997009,89,38.7,2670.36,4400,Li-ion
4.242,-1156006,89,38.7,2670.36,4400,Li-ion
4.242,-1045532,89,38.7,2670.36,4400,Li-ion
4.253,-1138306,89,38.7,2670.36,4400,Li-ion
4.253,-1080933,89,38.7,2670.36,4400,Li-ion
4.253,-1143189,89,38.7,2670.36,4400,Li-ion
4.253,-325622,89,38.7,2670.36,4400,Li-ion
4.212,-701904,90,38.7,2705.04,4400,Li-ion
4.212,-787048,90,38.7,2705.04,4400,Li-ion
4.212,-1047364,90,38.7,2705.04,4400,Li-ion
4.227,-986939,90,38.7,2705.04,4400,Li-ion
4.227,-1119690,90,38.7,2705.04,4400,Li-ion
4.227,-1114197,90,38.7,2705.04,4400,Li-ion
4.227,-1163636,90,38.7,2705.04,4400,Li-ion
4.227,-1100159,90,38.7,2705.04,4400,Li-ion
4.227,-1265870,90,38.7,2705.04,4400,Li-ion
4.227,-1078797,90,38.7,2705.04,4400,Li-ion
4.227,-1025086,90,38.7,2705.04,4400,Li-ion
4.241,-1117249,90,38.7,2705.04,4400,Li-ion
4.241,-1210022,90,38.7,2705.04,4400,Li-ion
4.241,-1167298,90,38.7,2705.04,4400,Li-ion
4.241,-916443,90,38.7,2705.04,4400,Li-ion
4.241,-963135,90,38.7,2705.04,4400,Li-ion
4.241,-1246949,90,38.7,2705.04,4400,Li-ion
4.241,-1072998,90,38.7,2705.04,4400,Li-ion
4.241,-1147766,90,38.7,2705.04,4400,Li-ion
4.262,-1167908,90,38.7,2705.04,4400,Li-ion
4.262,-1305237,90,38.7,2705.04,4400,Li-ion
4.262,-1250916,90,38.7,2705.04,4400,Li-ion
4.262,-1125489,90,38.7,2705.04,4400,Li-ion
4.262,-1098023,90,38.7,2705.04,4400,Li-ion
4.262,-1142578,90,38.7,2705.04,4400,Li-ion
4.262,-1259766,90,38.7,2705.04,4400,Li-ion
4.262,-974732,90,38.7,2705.04,4400,Li-ion
4.21,-1161805,90,38.7,2705.04,4400,Li-ion
4.21,-1215210,90,38.7,2705.04,4400,Li-ion
4.21,-1268616,90,38.7,2705.04,4400,Li-ion
4.21,-1213990,90,38.7,2705.04,4400,Li-ion
4.21,-834656,90,38.7,2705.04,4400,Li-ion
4.21,-989380,90,38.7,2705.04,4400,Li-ion
4.21,-888672,90,38.7,2705.04,4400,Li-ion
4.21,-1224976,90,38.7,2705.04,4400,Li-ion
4.226,-747376,90,38.7,2705.04,4400,Li-ion
4.226,-741272,90,38.7,2705.04,4400,Li-ion
4.226,-793457,90,38.7,2705.04,4400,Li-ion
4.226,-1260987,90,38.7,2705.04,4400,Li-ion
4.226,-1018982,90,38.7,2705.04,4400,Li-ion
4.226,-1194764,90,38.7,2705.04,4400,Li-ion
4.226,-1010742,90,38.7,2705.04,4400,Li-ion
4.226,-1215210,90,38.7,2705.04,4400,Li-ion
4.254,-1132813,90,38.7,2705.04,4400,Li-ion
4.254,-1297303,90,38.7,2705.04,4400,Li-ion
4.254,-1185608,90,38.7,2705.04,4400,Li-ion
4.254,-1274720,90,38.7,2705.04,4400,Li-ion
4.254,-1222840,90,38.7,2705.04,4400,Li-ion
4.254,-1252442,90,38.7,2705.04,4400,Li-ion
4.254,-1275330,90,38.7,2705.04,4400,Li-ion
4.268,-1169739,90,38.7,2705.04,4400,Li-ion
4.268,-1257325,90,38.7,2705.04,4400,Li-ion
4.268,-1136170,90,38.7,2705.04,4400,Li-ion
4.268,-953675,90,38.7,2705.04,4400,Li-ion
4.268,-935974,90,38.7,2705.04,4400,Li-ion
4.268,-1224060,90,38.7,2705.04,4400,Li-ion
4.268,-924072,90,38.7,2705.04,4400,Li-ion
4.268,-1134644,90,38.7,2705.04,4400,Li-ion
4.263,-1210328,90,38.7,2705.04,4400,Li-ion
4.263,-1221314,90,38.7,2705.04,4400,Li-ion
4.263,-1296082,90,38.7,2705.04,4400,Li-ion
4.263,-1209412,90,38.7,2705.04,4400,Li-ion
4.263,-1283875,90,38.7,2705.04,4400,Li-ion
4.263,-1285401,90,38.7,2705.04,4400,Li-ion
4.263,-1264649,90,38.7,2705.04,4400,Li-ion
4.263,-1275025,90,38.7,2705.04,4400,Li-ion
4.26,-1236267,90,38.7,2705.04,4400,Li-ion
4.26,-1107178,90,38.7,2705.04,4400,Li-ion
4.26,-1209412,90,38.7,2705.04,4400,Li-ion
4.26,-1199341,90,38.7,2705.04,4400,Li-ion
4.26,-1182862,90,38.7,2705.04,4400,Li-ion
4.26,-1187134,90,38.7,2705.04,4400,Li-ion
4.26,-1292420,90,38.7,2705.04,4400,Li-ion
4.26,-1251526,90,38.7,2705.04,4400,Li-ion
4.264,-1179200,90,38.7,2705.04,4400,Li-ion
4.264,-1223755,90,38.7,2705.04,4400,Li-ion
4.264,-1207581,90,38.7,2705.04,4400,Li-ion
4.264,-1231385,90,38.7,2705.04,4400,Li-ion
4.264,-1238099,90,38.7,2705.04,4400,Li-ion
4.264,-1142578,90,38.7,2705.04,4400,Li-ion
4.264,-1177063,90,38.7,2705.04,4400,Li-ion
4.264,-1174317,90,38.7,2705.04,4400,Li-ion
4.263,-1196289,90,38.7,2705.04,4400,Li-ion
4.263,-1231385,90,38.7,2705.04,4400,Li-ion
4.263,-1180725,90,38.7,2705.04,4400,Li-ion
4.263,-1286622,90,38.7,2705.04,4400,Li-ion
4.263,-1174622,90,38.7,2705.04,4400,Li-ion
4.263,-1240845,90,38.7,2705.04,4400,Li-ion
4.263,-1023255,90,38.7,2705.04,4400,Li-ion
4.263,-1221619,90,38.7,2705.04,4400,Li-ion
4.265,-1170655,90,38.7,2705.04,4400,Li-ion
4.265,-914917,90,38.7,2705.04,4400,Li-ion
4.265,-853272,90,38.7,2705.04,4400,Li-ion
4.265,-1013184,90,38.7,2705.04,4400,Li-ion
4.265,-675964,90,38.7,2705.04,4400,Li-ion
4.265,-770264,90,38.7,2705.04,4400,Li-ion
4.265,-765991,90,38.7,2705.04,4400,Li-ion
4.212,-654602,90,38.7,2705.04,4400,Li-ion
4.212,-804443,90,38.7,2705.04,4400,Li-ion
4.212,-908508,90,38.7,2705.04,4400,Li-ion
4.212,-944824,90,38.7,2705.04,4400,Li-ion
4.212,-1019287,90,38.7,2705.04,4400,Li-ion
4.212,-814514,90,38.7,2705.04,4400,Li-ion
4.212,-692749,90,38.7,2705.04,4400,Li-ion
4.212,-697937,90,38.7,2705.04,4400,Li-ion
4.204,-882568,90,38.7,2705.04,4400,Li-ion
4.204,-772095,90,38.7,2705.04,4400,Li-ion
4.204,-1076660,90,38.7,2705.04,4400,Li-ion
4.204,-776672,90,38.7,2705.04,4400,Li-ion
4.204,-843811,90,38.7,2705.04,4400,Li-ion
4.204,-1061096,90,38.7,2705.04,4400,Li-ion
4.204,-983277,90,38.7,2705.04,4400,Li-ion
4.204,-1018067,90,38.7,2705.04,4400,Li-ion
4.228,-728455,90,38.7,2705.04,4400,Li-ion
4.228,-1066895,90,38.7,2705.04,4400,Li-ion
4.228,-1097107,90,38.7,2705.04,4400,Li-ion
4.228,-1020508,90,38.7,2705.04,4400,Li-ion
4.228,-870972,90,38.7,2705.04,4400,Li-ion
4.228,-1051026,90,38.7,2705.04,4400,Li-ion
4.238,-817871,91,38.7,2739.72,4400,Li-ion
4.238,-947571,91,38.7,2739.72,4400,Li-ion
4.256,-1104431,91,38.7,2739.72,4400,Li-ion
4.256,-872193,91,38.7,2739.72,4400,Li-ion
4.256,-871582,91,38.7,2739.72,4400,Li-ion
4.256,-978699,91,38.7,2739.72,4400,Li-ion
4.256,-1068421,91,38.7,2739.72,4400,Li-ion
4.256,-1141053,91,38.7,2739.72,4400,Li-ion
4.256,-875855,91,38.7,2739.72,4400,Li-ion
4.215,-770874,91,38.7,2739.72,4400,Li-ion
4.215,-947266,91,38.7,2739.72,4400,Li-ion
4.215,-812073,91,38.7,2739.72,4400,Li-ion
4.215,-795593,91,38.7,2739.72,4400,Li-ion
4.215,-774231,91,38.7,2739.72,4400,Li-ion
4.215,-639648,91,38.7,2739.72,4400,Li-ion
4.215,-767517,91,38.7,2739.72,4400,Li-ion
4.215,-712280,91,38.7,2739.72,4400,Li-ion
4.203,-863953,91,38.7,2739.72,4400,Li-ion
4.203,-618286,91,38.7,2739.72,4400,Li-ion
4.203,-685120,91,38.7,2739.72,4400,Li-ion
4.203,-715027,91,38.7,2739.72,4400,Li-ion
4.203,-544739,91,38.7,2739.72,4400,Li-ion
4.203,-678101,91,38.7,2739.72,4400,Li-ion
4.203,-615539,91,38.7,2739.72,4400,Li-ion
4.203,-616150,91,38.7,2739.72,4400,Li-ion
4.196,-638733,91,38.7,2739.72,4400,Li-ion
4.196,-597229,91,38.7,2739.72,4400,Li-ion
4.196,-601501,91,38.7,2739.72,4400,Li-ion
4.196,-660706,91,38.7,2739.72,4400,Li-ion
4.196,-629272,91,38.7,2739.72,4400,Li-ion
4.196,-626526,91,38.7,2739.72,4400,Li-ion
4.196,-575561,91,38.7,2739.72,4400,Li-ion
4.192,-535278,91,38.7,2739.72,4400,Li-ion
4.192,-581360,91,38.7,2739.72,4400,Li-ion
4.192,-700989,91,38.7,2739.72,4400,Li-ion
4.192,-415954,91,38.7,2739.72,4400,Li-ion
4.192,-491028,91,38.7,2739.72,4400,Li-ion
4.192,-554199,91,38.7,2739.72,4400,Li-ion
4.192,-592956,91,38.7,2739.72,4400,Li-ion
4.192,-555115,91,38.7,2739.72,4400,Li-ion
4.191,-592956,91,38.7,2739.72,4400,Li-ion
4.191,-876160,91,38.7,2739.72,4400,Li-ion
4.191,-803833,91,38.7,2739.72,4400,Li-ion
4.191,-492554,91,38.7,2739.72,4400,Li-ion
4.191,-602417,91,38.7,2739.72,4400,Li-ion
4.191,-566406,91,38.7,2739.72,4400,Li-ion
4.191,-467224,91,38.7,2739.72,4400,Li-ion
4.188,-524902,91,38.7,2739.72,4400,Li-ion
4.188,-508728,91,38.7,2739.72,4400,Li-ion
4.188,-644531,91,38.7,2739.72,4400,Li-ion
4.188,-497436,91,38.7,2739.72,4400,Li-ion
4.188,-595398,91,38.7,2739.72,4400,Li-ion
4.188,-573730,91,38.7,2739.72,4400,Li-ion
4.188,-704346,91,38.7,2739.72,4400,Li-ion
4.213,-770569,91,38.7,2739.72,4400,Li-ion
4.213,-564270,91,38.7,2739.72,4400,Li-ion
4.213,-608826,91,38.7,2739.72,4400,Li-ion
4.213,-582275,91,38.7,2739.72,4400,Li-ion
4.213,-664978,91,38.7,2739.72,4400,Li-ion
4.213,-717163,91,38.7,2739.72,4400,Li-ion
4.213,-602112,91,38.7,2739.72,4400,Li-ion
4.213,-675659,91,38.7,2739.72,4400,Li-ion
4.195,-562439,91,38.7,2739.72,4400,Li-ion
4.195,-481262,91,38.7,2739.72,4400,Li-ion
4.195,-531921,91,38.7,2739.72,4400,Li-ion
4.195,-671997,91,38.7,2739.72,4400,Li-ion
4.195,-555725,91,38.7,2739.72,4400,Li-ion
4.195,-595398,91,38.7,2739.72,4400,Li-ion
4.195,-658264,91,38.7,2739.72,4400,Li-ion
4.191,-682678,91,38.7,2739.72,4400,Li-ion
4.191,-849609,91,38.7,2739.72,4400,Li-ion
4.191,-634766,91,38.7,2739.72,4400,Li-ion
4.191,-640564,91,38.7,2739.72,4400,Li-ion
4.191,-665588,91,38.7,2739.72,4400,Li-ion
4.191,-639038,91,38.7,2739.72,4400,Li-ion
4.191,-869446,91,38.7,2739.72,4400,Li-ion
4.191,-845032,91,38.7,2739.72,4400,Li-ion
4.218,-825501,91,38.7,2739.72,4400,Li-ion
4.218,-829468,91,38.7,2739.72,4400,Li-ion
4.218,-697327,91,38.7,2739.72,4400,Li-ion
4.218,-646362,91,38.7,2739.72,4400,Li-ion
4.218,-622253,91,38.7,2739.72,4400,Li-ion
4.218,-675659,91,38.7,2739.72,4400,Li-ion
4.218,-1068116,91,38.7,2739.72,4400,Li-ion
4.218,-1040344,91,38.7,2739.72,4400,Li-ion
4.255,-949097,91,38.7,2739.72,4400,Li-ion
4.255,-1050415,91,38.7,2739.72,4400,Li-ion
4.255,-829773,91,38.7,2739.72,4400,Li-ion
4.255,-993958,91,38.7,2739.72,4400,Li-ion
4.255,-982971,91,38.7,2739.72,4400,Li-ion
4.255,-1114807,91,38.7,2739.72,4400,Li-ion
4.255,-1026001,91,38.7,2739.72,4400,Li-ion
4.251,-1055298,91,38.7,2739.72,4400,Li-ion
4.251,-1192322,91,38.7,2739.72,4400,Li-ion
4.251,-938721,91,38.7,2739.72,4400,Li-ion
4.251,-1202698,91,38.7,2739.72,4400,Li-ion
4.251,-1206055,91,38.7,2739.72,4400,Li-ion
4.251,-996094,91,38.7,2739.72,4400,Li-ion
4.251,-946350,91,38.7,2739.72,4400,Li-ion
4.251,-1083679,91,38.7,2739.72,4400,Li-ion
4.253,-1314698,91,38.8,2739.72,4400,Li-ion
4.253,-957031,91,38.8,2739.72,4400,Li-ion
4.253,-919495,91,38.8,2739.72,4400,Li-ion
4.253,-968018,91,38.8,2739.72,4400,Li-ion
4.253,-1011963,91,38.8,2739.72,4400,Li-ion
4.253,-1195069,91,38.8,2739.72,4400,Li-ion
4.253,-1279297,91,38.8,2739.72,4400,Li-ion
4.253,-1189576,91,38.8,2739.72,4400,Li-ion
4.264,-1313782,91,38.8,2739.72,4400,Li-ion
4.264,-1359253,91,38.8,2739.72,4400,Li-ion
4.264,-1400757,91,38.8,2739.72,4400,Li-ion
4.264,-1412659,91,38.8,2739.72,4400,Li-ion
4.264,-1329957,91,38.8,2739.72,4400,Li-ion
4.264,-1406861,91,38.8,2739.72,4400,Li-ion
4.262,-1144715,91,38.8,2739.72,4400,Li-ion
4.262,-1288453,91,38.8,2739.72,4400,Li-ion
4.262,-1267701,91,38.8,2739.72,4400,Li-ion
4.262,-867615,91,38.8,2739.72,4400,Li-ion
4.262,-1249695,91,38.8,2739.72,4400,Li-ion
4.262,-1318055,91,38.8,2739.72,4400,Li-ion
4.262,-1167603,91,38.8,2739.72,4400,Li-ion
4.262,-1245423,91,38.8,2739.72,4400,Li-ion
4.273,-1082459,91,38.8,2739.72,4400,Li-ion
4.273,-1186219,91,38.8,2739.72,4400,Li-ion
4.273,-1253663,91,38.8,2739.72,4400,Li-ion
4.273,-1031189,91,38.8,2739.72,4400,Li-ion
4.273,-1234742,91,38.8,2739.72,4400,Li-ion
4.273,-1015625,91,38.8,2739.72,4400,Li-ion
4.273,-1286316,91,38.8,2739.72,4400,Li-ion
4.273,-1207276,91,38.8,2739.72,4400,Li-ion
4.267,-1280213,91,38.8,2739.72,4400,Li-ion
4.267,-1300049,91,38.8,2739.72,4400,Li-ion
4.267,-1207886,91,38.8,2739.72,4400,Li-ion
4.267,-1261597,91,38.8,2739.72,4400,Li-ion
4.267,-1303406,91,38.8,2739.72,4400,Li-ion
4.267,-1287537,91,38.8,2739.72,4400,Li-ion
4.267,-1339722,91,38.8,2739.72,4400,Li-ion
4.267,-1304017,91,38.8,2739.72,4400,Li-ion
4.264,-1289063,91,38.8,2739.72,4400,Li-ion
4.264,-1252137,91,38.8,2739.72,4400,Li-ion
4.264,-1334839,91,38.8,2739.72,4400,Li-ion
4.264,-1318970,91,38.8,2739.72,4400,Li-ion
4.264,-981140,91,38.8,2739.72,4400,Li-ion
4.264,-1155701,91,38.8,2739.72,4400,Li-ion
4.264,-1037293,91,38.8,2739.72,4400,Li-ion
4.264,-1026612,91,38.8,2739.72,4400,Li-ion
4.251,-1082154,91,38.9,2739.72,4400,Li-ion
4.251,-968323,91,38.9,2739.72,4400,Li-ion
4.251,-1123352,91,38.9,2739.72,4400,Li-ion
4.251,-1050720,91,38.9,2739.72,4400,Li-ion
4.251,-966797,91,38.9,2739.72,4400,Li-ion
4.251,-868530,91,38.9,2739.72,4400,Li-ion
4.251,-714111,91,38.9,2739.72,4400,Li-ion
4.251,-819397,91,38.9,2739.72,4400,Li-ion
4.229,-1193543,91,38.9,2739.72,4400,Li-ion
4.229,-1015930,91,38.9,2739.72,4400,Li-ion
4.229,-682373,91,38.9,2739.72,4400,Li-ion
4.229,-804443,91,38.9,2739.72,4400,Li-ion
4.229,-756226,91,38.9,2739.72,4400,Li-ion
4.229,-743713,91,38.9,2739.72,4400,Li-ion
4.229,-811768,91,38.9,2739.72,4400,Li-ion
4.246,-719605,91,38.9,2739.72,4400,Li-ion
4.246,-1161805,91,38.9,2739.72,4400,Li-ion
4.246,-1181946,91,38.9,2739.72,4400,Li-ion
4.246,-1229859,91,38.9,2739.72,4400,Li-ion
4.246,-1240235,91,38.9,2739.72,4400,Li-ion
4.246,-1290589,91,38.9,2739.72,4400,Li-ion
4.246,-1297608,91,38.9,2739.72,4400,Li-ion
4.246,-1274109,91,38.9,2739.72,4400,Li-ion
4.276,-804138,91,38.9,2739.72,4400,Li-ion
4.276,-949097,91,38.9,2739.72,4400,Li-ion
4.276,-1034241,91,38.9,2739.72,4400,Li-ion
4.276,-812988,91,38.9,2739.72,4400,Li-ion
4.276,-997925,91,38.9,2739.72,4400,Li-ion
4.276,-1007385,91,38.9,2739.72,4400,Li-ion
4.276,-1103516,91,38.9,2739.72,4400,Li-ion
4.255,-813294,92,38.9,2774.4,4400,Li-ion
4.261,-861817,92,38.9,2774.4,4400,Li-ion
4.261,-932007,92,38.9,2774.4,4400,Li-ion
4.261,-687866,92,38.9,2774.4,4400,Li-ion
4.261,-716553,92,38.9,2774.4,4400,Li-ion
4.261,-801697,92,38.9,2774.4,4400,Li-ion
4.261,-754089,92,38.9,2774.4,4400,Li-ion
4.261,-767212,92,38.9,2774.4,4400,Li-ion
4.261,-1069031,92,38.9,2774.4,4400,Li-ion
4.226,-1008301,92,39,2774.4,4400,Li-ion
4.226,-901184,92,39,2774.4,4400,Li-ion
4.226,-907898,92,39,2774.4,4400,Li-ion
4.226,-1210022,92,39,2774.4,4400,Li-ion
4.226,-730591,92,39,2774.4,4400,Li-ion
4.226,-855103,92,39,2774.4,4400,Li-ion
4.226,-944824,92,39,2774.4,4400,Li-ion
4.226,-1062012,92,39,2774.4,4400,Li-ion
4.246,-1162110,92,39,2774.4,4400,Li-ion
4.246,-1186219,92,39,2774.4,4400,Li-ion
4.246,-1106568,92,39,2774.4,4400,Li-ion
4.246,-1219178,92,39,2774.4,4400,Li-ion
4.246,-1057740,92,39,2774.4,4400,Li-ion
4.246,-1040039,92,39,2774.4,4400,Li-ion
4.246,-616760,92,39,2774.4,4400,Li-ion
4.231,-826111,92,39,2774.4,4400,Li-ion
4.231,-922852,92,39,2774.4,4400,Li-ion
4.231,-1136475,92,39,2774.4,4400,Li-ion
4.231,-882874,92,39,2774.4,4400,Li-ion
4.231,-1080628,92,39,2774.4,4400,Li-ion
4.231,-1061096,92,39,2774.4,4400,Li-ion
4.231,-1064453,92,39,2774.4,4400,Li-ion
4.231,-1064453,92,39,2774.4,4400,Li-ion
4.244,-1017151,92,39,2774.4,4400,Li-ion
4.244,-1081238,92,39,2774.4,4400,Li-ion
4.244,-971070,92,39,2774.4,4400,Li-ion
4.244,-1091004,92,39,2774.4,4400,Li-ion
4.244,-1138916,92,39,2774.4,4400,Li-ion
4.244,-798035,92,39,2774.4,4400,Li-ion
4.244,-704041,92,39,2774.4,4400,Li-ion
4.244,-722656,92,39,2774.4,4400,Li-ion
4.231,-1069336,92,39,2774.4,4400,Li-ion
4.231,-1091004,92,39,2774.4,4400,Li-ion
4.231,-1179505,92,39,2774.4,4400,Li-ion
4.231,-1269837,92,39,2774.4,4400,Li-ion
4.231,-1266480,92,39,2774.4,4400,Li-ion
4.231,-1303101,92,39,2774.4,4400,Li-ion
4.231,-1201783,92,39,2774.4,4400,Li-ion
4.231,-920715,92,39,2774.4,4400,Li-ion
4.249,-1158448,92,39,2774.4,4400,Li-ion
4.249,-1262207,92,39,2774.4,4400,Li-ion
4.249,-952454,92,39,2774.4,4400,Li-ion
4.249,-799561,92,39,2774.4,4400,Li-ion
4.249,-881653,92,39,2774.4,4400,Li-ion
4.249,-1195069,92,39,2774.4,4400,Li-ion
4.249,-863648,92,39,2774.4,4400,Li-ion
4.249,-967713,92,39,2774.4,4400,Li-ion
4.241,-953675,92,39,2774.4,4400,Li-ion
4.241,-1058960,92,39,2774.4,4400,Li-ion
4.241,-1088257,92,39,2774.4,4400,Li-ion
4.241,-1162720,92,39,2774.4,4400,Li-ion
4.241,-1022949,92,39,2774.4,4400,Li-ion
4.241,-1117249,92,39,2774.4,4400,Li-ion
