voltage(V),current(mA),battery_percent,battery_temperature(Celsius),remaining_battery_charge(mAh),battery_capacity(mAh),battery_technology
4.069,-4662,30,41.5,1247.864,4370,Li-ion
4.069,-1733,30,41.5,1247.864,4370,Li-ion
4.069,-1766,30,41.5,1247.864,4370,Li-ion
4.069,-1740,30,41.5,1247.864,4370,Li-ion
4.069,-1771,30,41.5,1247.864,4370,Li-ion
4.069,-1779,30,41.5,1247.864,4370,Li-ion
4.069,-1569,30,41.5,1247.864,4370,Li-ion
4.069,-1787,30,41.5,1247.864,4370,Li-ion
3.936,-1522,30,41.4,1264.392,4370,Li-ion
3.936,-1759,30,41.4,1264.392,4370,Li-ion
3.936,-1737,30,41.4,1264.392,4370,Li-ion
3.936,-1736,30,41.4,1264.392,4370,Li-ion
3.936,-1769,30,41.4,1264.392,4370,Li-ion
3.936,-1739,30,41.4,1264.392,4370,Li-ion
3.936,-1775,30,41.4,1264.392,4370,Li-ion
3.936,-1780,30,41.4,1264.392,4370,Li-ion
3.936,-1752,30,41.4,1264.392,4370,Li-ion
3.936,-1758,30,41.4,1264.392,4370,Li-ion
3.916,-1694,30,41,1268.524,4370,Li-ion
3.916,-1727,30,41,1268.524,4370,Li-ion
3.916,-1759,30,41,1268.524,4370,Li-ion
3.916,-1775,30,41,1268.524,4370,Li-ion
3.916,-1747,30,41,1268.524,4370,Li-ion
3.916,-1744,30,41,1268.524,4370,Li-ion
3.916,-1772,30,41,1268.524,4370,Li-ion
3.916,-1781,30,41,1268.524,4370,Li-ion
3.916,-1773,30,41,1268.524,4370,Li-ion
3.916,-1763,31,41,1276.788,4370,Li-ion
3.922,-1644,31,40.7,1276.788,4370,Li-ion
3.922,-1719,31,40.7,1276.788,4370,Li-ion
3.922,-1855,31,40.7,1276.788,4370,Li-ion
3.922,-1818,31,40.7,1276.788,4370,Li-ion
3.922,-1843,31,40.7,1276.788,4370,Li-ion
3.922,-1851,31,40.7,1276.788,4370,Li-ion
3.922,-1780,31,40.7,1276.788,4370,Li-ion
3.922,-1794,31,40.7,1276.788,4370,Li-ion
3.922,-1810,31,40.7,1276.788,4370,Li-ion
3.922,-1776,31,40.4,1280.92,4370,Li-ion
3.922,-1824,31,40.4,1280.92,4370,Li-ion
3.922,-1806,31,40.4,1280.92,4370,Li-ion
3.922,-1816,31,40.4,1280.92,4370,Li-ion
3.922,-1817,31,40.4,1280.92,4370,Li-ion
3.922,-1775,31,40.4,1280.92,4370,Li-ion
3.922,-1744,31,40.4,1280.92,4370,Li-ion
3.922,-1785,31,40.4,1280.92,4370,Li-ion
3.922,-1750,31,40.4,1280.92,4370,Li-ion
3.922,-1786,31,40.4,1280.92,4370,Li-ion
3.922,-1761,31,40.2,1285.052,4370,Li-ion
3.922,-1763,31,40.2,1285.052,4370,Li-ion
3.922,-1800,31,40.2,1285.052,4370,Li-ion
3.922,-1485,31,40.2,1285.052,4370,Li-ion
3.922,-1820,31,40.2,1285.052,4370,Li-ion
3.922,-1806,31,40.2,1285.052,4370,Li-ion
3.922,-1799,31,40.2,1285.052,4370,Li-ion
3.922,-1787,31,40.2,1285.052,4370,Li-ion
3.922,-1780,31,40.2,1285.052,4370,Li-ion
3.922,-1776,31,40.2,1289.184,4370,Li-ion
3.921,-1607,31,40,1289.184,4370,Li-ion
3.921,-1827,31,40,1289.184,4370,Li-ion
3.921,-1809,31,40,1289.184,4370,Li-ion
3.921,-1780,31,40,1289.184,4370,Li-ion
3.921,-1738,31,40,1289.184,4370,Li-ion
3.921,-1647,31,40,1289.184,4370,Li-ion
3.921,-1788,31,40,1289.184,4370,Li-ion
3.921,-1816,31,40,1289.184,4370,Li-ion
3.921,-1788,31,40,1289.184,4370,Li-ion
3.921,-1805,31,39.9,1293.316,4370,Li-ion
3.921,-1844,31,39.9,1293.316,4370,Li-ion
3.921,-1801,31,39.9,1293.316,4370,Li-ion
3.921,-1859,31,39.9,1293.316,4370,Li-ion
3.921,-1810,31,39.9,1293.316,4370,Li-ion
3.921,-1861,31,39.9,1293.316,4370,Li-ion
3.921,-1837,31,39.9,1293.316,4370,Li-ion
3.921,-1816,31,39.9,1293.316,4370,Li-ion
3.921,-1854,31,39.9,1293.316,4370,Li-ion
3.921,-1781,31,39.9,1293.316,4370,Li-ion
3.919,-1755,31,39.7,1301.58,4370,Li-ion
3.919,-1763,31,39.7,1301.58,4370,Li-ion
3.919,-1715,31,39.7,1301.58,4370,Li-ion
3.919,-1794,31,39.7,1301.58,4370,Li-ion
3.919,-1783,31,39.7,1301.58,4370,Li-ion
3.919,-1799,31,39.7,1301.58,4370,Li-ion
3.919,-1711,31,39.7,1301.58,4370,Li-ion
3.919,-1833,31,39.7,1301.58,4370,Li-ion
3.919,-1821,31,39.7,1301.58,4370,Li-ion
3.919,-1777,31,39.7,1305.712,4370,Li-ion
3.92,-1767,31,39.6,1305.712,4370,Li-ion
3.92,-1813,31,39.6,1305.712,4370,Li-ion
3.92,-1773,31,39.6,1305.712,4370,Li-ion
3.92,-1800,31,39.6,1305.712,4370,Li-ion
3.92,-1765,31,39.6,1305.712,4370,Li-ion
3.92,-1808,31,39.6,1305.712,4370,Li-ion
3.92,-1798,31,39.6,1305.712,4370,Li-ion
3.92,-1799,31,39.6,1305.712,4370,Li-ion
3.92,-1759,31,39.6,1305.712,4370,Li-ion
3.922,-1765,31,39.5,1309.844,4370,Li-ion
3.922,-1776,31,39.5,1309.844,4370,Li-ion
3.922,-1749,31,39.5,1309.844,4370,Li-ion
3.922,-1844,31,39.5,1309.844,4370,Li-ion
3.922,-2200,31,39.5,1309.844,4370,Li-ion
3.922,-3273,31,39.5,1309.844,4370,Li-ion
3.922,-4481,31,39.5,1309.844,4370,Li-ion
3.922,-4653,31,39.5,1309.844,4370,Li-ion
3.922,-4789,31,39.5,1309.844,4370,Li-ion
3.922,-4854,31,39.5,1309.844,4370,Li-ion
4.054,-4709,32,39.4,1313.976,4370,Li-ion
4.054,-4879,32,39.4,1313.976,4370,Li-ion
4.054,-4757,32,39.4,1313.976,4370,Li-ion
4.054,-4820,32,39.4,1313.976,4370,Li-ion
4.054,-4780,32,39.4,1313.976,4370,Li-ion
4.054,-4763,32,39.4,1313.976,4370,Li-ion
4.054,-4808,32,39.4,1313.976,4370,Li-ion
4.054,-4792,32,39.4,1313.976,4370,Li-ion
4.054,-4797,32,39.4,1313.976,4370,Li-ion
4.067,-4536,32,39.7,1322.24,4370,Li-ion
4.067,-4835,32,39.7,1322.24,4370,Li-ion
4.067,-4673,32,39.7,1322.24,4370,Li-ion
4.067,-4824,32,39.7,1322.24,4370,Li-ion
4.067,-4798,32,39.7,1322.24,4370,Li-ion
4.067,-4843,32,39.7,1322.24,4370,Li-ion
4.067,-4857,32,39.7,1322.24,4370,Li-ion
4.067,-4907,32,39.7,1322.24,4370,Li-ion
4.067,-4650,32,39.7,1322.24,4370,Li-ion
4.067,-4823,32,39.7,1322.24,4370,Li-ion
4.067,-4634,32,40,1338.768,4370,Li-ion
4.067,-4705,32,40,1338.768,4370,Li-ion
4.067,-4691,32,40,1338.768,4370,Li-ion
4.067,-4718,32,40,1338.768,4370,Li-ion
4.067,-4707,32,40,1338.768,4370,Li-ion
4.067,-4743,32,40,1338.768,4370,Li-ion
4.067,-4734,32,40,1338.768,4370,Li-ion
4.067,-4768,32,40,1338.768,4370,Li-ion
4.067,-4722,32,40,1338.768,4370,Li-ion
4.067,-4662,32,40,1338.768,4370,Li-ion
4.07,-4681,33,40.2,1351.164,4370,Li-ion
4.07,-4808,33,40.2,1351.164,4370,Li-ion
4.07,-4707,33,40.2,1351.164,4370,Li-ion
4.07,-4649,33,40.2,1351.164,4370,Li-ion
4.07,-4631,33,40.2,1351.164,4370,Li-ion
4.07,-4651,33,40.2,1351.164,4370,Li-ion
4.07,-4602,33,40.2,1351.164,4370,Li-ion
4.07,-4655,33,40.2,1351.164,4370,Li-ion
4.07,-4696,33,40.2,1351.164,4370,Li-ion
4.071,-4461,33,40.4,1363.56,4370,Li-ion
4.071,-4663,33,40.4,1363.56,4370,Li-ion
4.071,-4587,33,40.4,1363.56,4370,Li-ion
4.071,-4678,33,40.4,1363.56,4370,Li-ion
4.071,-4630,33,40.4,1363.56,4370,Li-ion
4.071,-4540,33,40.4,1363.56,4370,Li-ion
4.071,-4630,33,40.4,1363.56,4370,Li-ion
4.071,-4604,33,40.4,1363.56,4370,Li-ion
4.071,-4609,33,40.4,1363.56,4370,Li-ion
4.071,-4571,33,40.4,1363.56,4370,Li-ion
4.071,-4468,33,40.7,1380.088,4370,Li-ion
4.071,-4634,33,40.7,1380.088,4370,Li-ion
4.071,-4587,33,40.7,1380.088,4370,Li-ion
4.071,-4516,33,40.7,1380.088,4370,Li-ion
4.071,-4515,33,40.7,1380.088,4370,Li-ion
4.071,-4523,33,40.7,1380.088,4370,Li-ion
4.071,-4603,33,40.7,1380.088,4370,Li-ion
4.071,-4530,33,40.7,1380.088,4370,Li-ion
4.071,-4526,33,40.7,1380.088,4370,Li-ion
4.071,-4013,33,40.7,1380.088,4370,Li-ion
4.05,-4429,34,40.8,1392.484,4370,Li-ion
4.05,-4430,34,40.8,1392.484,4370,Li-ion
4.05,-4555,34,40.8,1392.484,4370,Li-ion
4.05,-4558,34,40.8,1392.484,4370,Li-ion
4.05,-4495,34,40.8,1392.484,4370,Li-ion
4.05,-4459,34,40.8,1392.484,4370,Li-ion
4.05,-4523,34,40.8,1392.484,4370,Li-ion
4.05,-4561,34,40.8,1392.484,4370,Li-ion
4.05,-4558,34,40.8,1392.484,4370,Li-ion
4.068,-4401,34,41,1404.88,4370,Li-ion
4.068,-4466,34,41,1404.88,4370,Li-ion
4.068,-4363,34,41,1404.88,4370,Li-ion
4.068,-4518,34,41,1404.88,4370,Li-ion
4.068,-4555,34,41,1404.88,4370,Li-ion
4.068,-4507,34,41,1404.88,4370,Li-ion
4.068,-4521,34,41,1404.88,4370,Li-ion
4.068,-4502,34,41,1404.88,4370,Li-ion
4.068,-4408,34,41,1404.88,4370,Li-ion
4.068,-4469,34,41,1404.88,4370,Li-ion
4.068,-4447,34,41,1417.276,4370,Li-ion
4.068,-4492,34,41,1417.276,4370,Li-ion
4.068,-4474,34,41,1417.276,4370,Li-ion
4.068,-4484,34,41,1417.276,4370,Li-ion
4.068,-4405,34,41,1417.276,4370,Li-ion
4.068,-4471,34,41,1417.276,4370,Li-ion
4.068,-4470,34,41,1417.276,4370,Li-ion
4.068,-4477,34,41,1417.276,4370,Li-ion
4.068,-4535,34,41,1417.276,4370,Li-ion
4.068,-4468,34,41,1417.276,4370,Li-ion
4.069,-4560,34,41.1,1429.672,4370,Li-ion
4.069,-4469,34,41.1,1429.672,4370,Li-ion
4.069,-4415,34,41.1,1429.672,4370,Li-ion
4.069,-4529,34,41.1,1429.672,4370,Li-ion
4.069,-4419,34,41.1,1429.672,4370,Li-ion
4.069,-4409,34,41.1,1429.672,4370,Li-ion
4.069,-4468,34,41.1,1429.672,4370,Li-ion
4.069,-4453,34,41.1,1429.672,4370,Li-ion
4.069,-4406,34,41.1,1429.672,4370,Li-ion
4.071,-4412,35,41.2,1442.068,4370,Li-ion
4.071,-4461,35,41.2,1442.068,4370,Li-ion
4.071,-4435,35,41.2,1442.068,4370,Li-ion
4.071,-4245,35,41.2,1442.068,4370,Li-ion
4.071,-4111,35,41.2,1442.068,4370,Li-ion
4.071,-4375,35,41.2,1442.068,4370,Li-ion
4.071,-4282,35,41.2,1442.068,4370,Li-ion
4.071,-4410,35,41.2,1442.068,4370,Li-ion
4.071,-4408,35,41.2,1442.068,4370,Li-ion
4.071,-4425,35,41.2,1442.068,4370,Li-ion
4.066,-4344,35,41.3,1458.596,4370,Li-ion
4.066,-4381,35,41.3,1458.596,4370,Li-ion
4.066,-4419,35,41.3,1458.596,4370,Li-ion
4.066,-4371,35,41.3,1458.596,4370,Li-ion
4.066,-4421,35,41.3,1458.596,4370,Li-ion
4.066,-4426,35,41.3,1458.596,4370,Li-ion
4.066,-4367,35,41.3,1458.596,4370,Li-ion
4.066,-4464,35,41.3,1458.596,4370,Li-ion
4.066,-4355,35,41.3,1458.596,4370,Li-ion
4.069,-4411,35,41.4,1470.992,4370,Li-ion
4.069,-4425,35,41.4,1470.992,4370,Li-ion
4.069,-4291,35,41.4,1470.992,4370,Li-ion
4.069,-4373,35,41.4,1470.992,4370,Li-ion
4.069,-4327,35,41.4,1470.992,4370,Li-ion
4.069,-4261,35,41.4,1470.992,4370,Li-ion
4.069,-4308,35,41.4,1470.992,4370,Li-ion
4.069,-4310,35,41.4,1470.992,4370,Li-ion
4.069,-4227,35,41.4,1470.992,4370,Li-ion
4.069,-4406,35,41.4,1470.992,4370,Li-ion
4.07,-4269,36,41.4,1483.388,4370,Li-ion
4.07,-4398,36,41.4,1483.388,4370,Li-ion
4.07,-4326,36,41.4,1483.388,4370,Li-ion
4.07,-4335,36,41.4,1483.388,4370,Li-ion
4.07,-4314,36,41.4,1483.388,4370,Li-ion
4.07,-3949,36,41.4,1483.388,4370,Li-ion
4.07,-4322,36,41.4,1483.388,4370,Li-ion
4.07,-4328,36,41.4,1483.388,4370,Li-ion
4.07,-4267,36,41.4,1483.388,4370,Li-ion
4.07,-4277,36,41.4,1483.388,4370,Li-ion
4.071,-4361,36,41.5,1495.784,4370,Li-ion
4.071,-4351,36,41.5,1495.784,4370,Li-ion
4.071,-4343,36,41.5,1495.784,4370,Li-ion
4.071,-4286,36,41.5,1495.784,4370,Li-ion
4.071,-4369,36,41.5,1495.784,4370,Li-ion
4.071,-1665,36,41.5,1495.784,4370,Li-ion
4.071,-1672,36,41.5,1495.784,4370,Li-ion
4.071,-2099,36,41.5,1495.784,4370,Li-ion
4.071,-2115,36,41.5,1495.784,4370,Li-ion
3.974,-2084,36,41.5,1508.18,4370,Li-ion
3.974,-2084,36,41.5,1508.18,4370,Li-ion
3.974,-2170,36,41.5,1508.18,4370,Li-ion
3.974,-2121,36,41.5,1508.18,4370,Li-ion
3.974,-2141,36,41.5,1508.18,4370,Li-ion
3.974,-2135,36,41.5,1508.18,4370,Li-ion
3.974,-2117,36,41.5,1508.18,4370,Li-ion
3.974,-2122,36,41.5,1508.18,4370,Li-ion
3.974,-2098,36,41.5,1508.18,4370,Li-ion
3.974,-2192,36,41.5,1508.18,4370,Li-ion
3.967,-1957,36,41.2,1516.444,4370,Li-ion
3.967,-2153,36,41.2,1516.444,4370,Li-ion
3.967,-2084,36,41.2,1516.444,4370,Li-ion
3.967,-2146,36,41.2,1516.444,4370,Li-ion
3.967,-2112,36,41.2,1516.444,4370,Li-ion
3.967,-1999,36,41.2,1516.444,4370,Li-ion
3.967,-2155,36,41.2,1516.444,4370,Li-ion
3.967,-2154,36,41.2,1516.444,4370,Li-ion
3.967,-2143,36,41.2,1516.444,4370,Li-ion
3.967,-2119,36,41.2,1516.444,4370,Li-ion
3.965,-2090,37,40.9,1520.576,4370,Li-ion
3.965,-2118,37,40.9,1520.576,4370,Li-ion
3.965,-2142,37,40.9,1520.576,4370,Li-ion
3.965,-2162,37,40.9,1520.576,4370,Li-ion
3.965,-2147,37,40.9,1520.576,4370,Li-ion
3.965,-2157,37,40.9,1520.576,4370,Li-ion
3.965,-2130,37,40.9,1520.576,4370,Li-ion
3.965,-2097,37,40.9,1520.576,4370,Li-ion
3.965,-2202,37,40.9,1520.576,4370,Li-ion
3.958,-2101,37,40.7,1528.84,4370,Li-ion
3.958,-2127,37,40.7,1528.84,4370,Li-ion
3.958,-2115,37,40.7,1528.84,4370,Li-ion
3.958,-2122,37,40.7,1528.84,4370,Li-ion
3.958,-2104,37,40.7,1528.84,4370,Li-ion
3.958,-2105,37,40.7,1528.84,4370,Li-ion
3.958,-2052,37,40.7,1528.84,4370,Li-ion
3.958,-2150,37,40.7,1528.84,4370,Li-ion
3.958,-2048,37,40.7,1528.84,4370,Li-ion
3.958,-2128,37,40.7,1528.84,4370,Li-ion
3.959,-2081,37,40.4,1532.972,4370,Li-ion
3.959,-2124,37,40.4,1532.972,4370,Li-ion
3.959,-2145,37,40.4,1532.972,4370,Li-ion
3.959,-2131,37,40.4,1532.972,4370,Li-ion
3.959,-2138,37,40.4,1532.972,4370,Li-ion
3.959,-2104,37,40.4,1532.972,4370,Li-ion
3.959,-2075,37,40.4,1532.972,4370,Li-ion
3.959,-2099,37,40.4,1532.972,4370,Li-ion
3.959,-2072,37,40.4,1532.972,4370,Li-ion
3.959,-2142,37,40.4,1532.972,4370,Li-ion
3.961,-1890,37,40.3,1541.236,4370,Li-ion
3.961,-2144,37,40.3,1541.236,4370,Li-ion
3.961,-2086,37,40.3,1541.236,4370,Li-ion
3.961,-2155,37,40.3,1541.236,4370,Li-ion
3.961,-2128,37,40.3,1541.236,4370,Li-ion
3.961,-2142,37,40.3,1541.236,4370,Li-ion
3.961,-2119,37,40.3,1541.236,4370,Li-ion
3.961,-2039,37,40.3,1541.236,4370,Li-ion
3.961,-1364,37,40.3,1541.236,4370,Li-ion
3.917,-1421,37,40.1,1545.368,4370,Li-ion
3.917,-2161,37,40.1,1545.368,4370,Li-ion
3.917,-2129,37,40.1,1545.368,4370,Li-ion
3.917,-2069,37,40.1,1545.368,4370,Li-ion
3.917,-1880,37,40.1,1545.368,4370,Li-ion
3.917,-2131,37,40.1,1545.368,4370,Li-ion
3.917,-2130,37,40.1,1545.368,4370,Li-ion
3.917,-2159,37,40.1,1545.368,4370,Li-ion
3.917,-2109,37,40.1,1545.368,4370,Li-ion
3.917,-1998,37,40.1,1545.368,4370,Li-ion
3.939,-2139,37,40,1553.632,4370,Li-ion
3.939,-2143,37,40,1553.632,4370,Li-ion
3.939,-2127,37,40,1553.632,4370,Li-ion
3.939,-2133,37,40,1553.632,4370,Li-ion
3.939,-2160,37,40,1553.632,4370,Li-ion
3.939,-2126,37,40,1553.632,4370,Li-ion
3.939,-2158,37,40,1553.632,4370,Li-ion
3.939,-2120,37,40,1553.632,4370,Li-ion
3.939,-2115,37,40,1553.632,4370,Li-ion
3.939,-2125,37,40,1553.632,4370,Li-ion
3.961,-2057,37,39.9,1557.764,4370,Li-ion
3.961,-2157,37,39.9,1557.764,4370,Li-ion
3.961,-2153,37,39.9,1557.764,4370,Li-ion
3.961,-2025,37,39.9,1557.764,4370,Li-ion
3.961,-2144,37,39.9,1557.764,4370,Li-ion
3.961,-2133,37,39.9,1557.764,4370,Li-ion
3.961,-2091,37,39.9,1557.764,4370,Li-ion
3.961,-2154,37,39.9,1557.764,4370,Li-ion
3.961,-2094,37,39.9,1557.764,4370,Li-ion
3.961,-2145,38,39.8,1566.028,4370,Li-ion
3.961,-2144,38,39.8,1566.028,4370,Li-ion
3.961,-2077,38,39.8,1566.028,4370,Li-ion
3.961,-2154,38,39.8,1566.028,4370,Li-ion
3.961,-2086,38,39.8,1566.028,4370,Li-ion
3.961,-2100,38,39.8,1566.028,4370,Li-ion
3.961,-2120,38,39.8,1566.028,4370,Li-ion
3.961,-2010,38,39.8,1566.028,4370,Li-ion
3.961,-2099,38,39.8,1566.028,4370,Li-ion
3.961,-2093,38,39.8,1566.028,4370,Li-ion
3.961,-2139,38,39.7,1570.16,4370,Li-ion
3.961,-2131,38,39.7,1570.16,4370,Li-ion
3.961,-2078,38,39.7,1570.16,4370,Li-ion
3.961,-2176,38,39.7,1570.16,4370,Li-ion
3.961,-1994,38,39.7,1570.16,4370,Li-ion
3.961,-2115,38,39.7,1570.16,4370,Li-ion
3.961,-1985,38,39.7,1570.16,4370,Li-ion
3.961,-2130,38,39.7,1570.16,4370,Li-ion
3.961,-2174,38,39.7,1570.16,4370,Li-ion
3.961,-2157,38,39.7,1570.16,4370,Li-ion
3.961,-2137,38,39.6,1578.424,4370,Li-ion
3.961,-2094,38,39.6,1578.424,4370,Li-ion
3.961,-2082,38,39.6,1578.424,4370,Li-ion
3.961,-2118,38,39.6,1578.424,4370,Li-ion
3.961,-2028,38,39.6,1578.424,4370,Li-ion
3.961,-2136,38,39.6,1578.424,4370,Li-ion
3.961,-2148,38,39.6,1578.424,4370,Li-ion
3.961,-2168,38,39.6,1578.424,4370,Li-ion
3.961,-2142,38,39.6,1578.424,4370,Li-ion
3.961,-2065,38,39.6,1582.556,4370,Li-ion
3.961,-2106,38,39.6,1582.556,4370,Li-ion
3.961,-2115,38,39.6,1582.556,4370,Li-ion
3.961,-2115,38,39.6,1582.556,4370,Li-ion
3.961,-2148,38,39.6,1582.556,4370,Li-ion
3.961,-2124,38,39.6,1582.556,4370,Li-ion
3.961,-2160,38,39.6,1582.556,4370,Li-ion
3.961,-2067,38,39.6,1582.556,4370,Li-ion
3.961,-2160,38,39.6,1582.556,4370,Li-ion
3.961,-2146,38,39.6,1582.556,4370,Li-ion
3.961,-2071,38,39.5,1590.82,4370,Li-ion
3.961,-2148,38,39.5,1590.82,4370,Li-ion
3.961,-2160,38,39.5,1590.82,4370,Li-ion
3.961,-3435,38,39.5,1590.82,4370,Li-ion
3.961,-4614,38,39.5,1590.82,4370,Li-ion
3.961,-4670,38,39.5,1590.82,4370,Li-ion
3.961,-4598,38,39.5,1590.82,4370,Li-ion
3.961,-4649,38,39.5,1590.82,4370,Li-ion
3.961,-4542,38,39.5,1590.82,4370,Li-ion
3.961,-4525,38,39.5,1590.82,4370,Li-ion
4.074,-4482,38,39.5,1594.952,4370,Li-ion
4.074,-4451,38,39.5,1594.952,4370,Li-ion
4.074,-4451,38,39.5,1594.952,4370,Li-ion
4.074,-4423,38,39.5,1594.952,4370,Li-ion
4.074,-4387,38,39.5,1594.952,4370,Li-ion
4.074,-4362,38,39.5,1594.952,4370,Li-ion
4.074,-4274,38,39.5,1594.952,4370,Li-ion
4.074,-4350,38,39.5,1594.952,4370,Li-ion
4.074,-4280,38,39.5,1594.952,4370,Li-ion
4.071,-4261,39,39.8,1607.348,4370,Li-ion
4.071,-4286,39,39.8,1607.348,4370,Li-ion
4.071,-4183,39,39.8,1607.348,4370,Li-ion
4.071,-4310,39,39.8,1607.348,4370,Li-ion
4.071,-4275,39,39.8,1607.348,4370,Li-ion
4.071,-4253,39,39.8,1607.348,4370,Li-ion
4.071,-4201,39,39.8,1607.348,4370,Li-ion
4.071,-4167,39,39.8,1607.348,4370,Li-ion
4.071,-4165,39,39.8,1607.348,4370,Li-ion
4.071,-4115,39,39.8,1607.348,4370,Li-ion
4.069,-4045,39,40,1619.744,4370,Li-ion
4.069,-4232,39,40,1619.744,4370,Li-ion
4.069,-3958,39,40,1619.744,4370,Li-ion
4.069,-4116,39,40,1619.744,4370,Li-ion
4.069,-4169,39,40,1619.744,4370,Li-ion
4.069,-4145,39,40,1619.744,4370,Li-ion
4.069,-4187,39,40,1619.744,4370,Li-ion
4.069,-4129,39,40,1619.744,4370,Li-ion
4.069,-4158,39,40,1619.744,4370,Li-ion
4.069,-4045,39,40,1632.14,4370,Li-ion
4.071,-4122,39,40.1,1632.14,4370,Li-ion
4.071,-4064,39,40.1,1632.14,4370,Li-ion
4.071,-4079,39,40.1,1632.14,4370,Li-ion
4.071,-4041,39,40.1,1632.14,4370,Li-ion
4.071,-4126,39,40.1,1632.14,4370,Li-ion
4.071,-4012,39,40.1,1632.14,4370,Li-ion
4.071,-4059,39,40.1,1632.14,4370,Li-ion
4.071,-3975,39,40.1,1632.14,4370,Li-ion
4.071,-4015,39,40.1,1632.14,4370,Li-ion
4.069,-4026,40,40.2,1640.404,4370,Li-ion
4.069,-3988,40,40.2,1640.404,4370,Li-ion
4.069,-3984,40,40.2,1640.404,4370,Li-ion
4.069,-3957,40,40.2,1640.404,4370,Li-ion
4.069,-3974,40,40.2,1640.404,4370,Li-ion
4.069,-3983,40,40.2,1640.404,4370,Li-ion
4.069,-4015,40,40.2,1640.404,4370,Li-ion
4.069,-3986,40,40.2,1640.404,4370,Li-ion
4.069,-3990,40,40.2,1640.404,4370,Li-ion
4.069,-3943,40,40.2,1640.404,4370,Li-ion
4.066,-4039,40,40.3,1652.8,4370,Li-ion
4.066,-4017,40,40.3,1652.8,4370,Li-ion
4.066,-3981,40,40.3,1652.8,4370,Li-ion
4.066,-3965,40,40.3,1652.8,4370,Li-ion
4.066,-3951,40,40.3,1652.8,4370,Li-ion
4.066,-3940,40,40.3,1652.8,4370,Li-ion
4.066,-3929,40,40.3,1652.8,4370,Li-ion
4.066,-3969,40,40.3,1652.8,4370,Li-ion
4.066,-3993,40,40.3,1652.8,4370,Li-ion
4.066,-3995,40,40.3,1665.196,4370,Li-ion
4.069,-3443,40,40.4,1665.196,4370,Li-ion
4.069,-3388,40,40.4,1665.196,4370,Li-ion
4.069,-3925,40,40.4,1665.196,4370,Li-ion
4.069,-3964,40,40.4,1665.196,4370,Li-ion
4.069,-3946,40,40.4,1665.196,4370,Li-ion
4.069,-3954,40,40.4,1665.196,4370,Li-ion
4.069,-3912,40,40.4,1665.196,4370,Li-ion
4.069,-3845,40,40.4,1665.196,4370,Li-ion
4.069,-3755,40,40.4,1665.196,4370,Li-ion
4.069,-3929,40,40.4,1677.592,4370,Li-ion
4.069,-3923,40,40.4,1677.592,4370,Li-ion
4.069,-3890,40,40.4,1677.592,4370,Li-ion
4.069,-3868,40,40.4,1677.592,4370,Li-ion
4.069,-3947,40,40.4,1677.592,4370,Li-ion
4.069,-3875,40,40.4,1677.592,4370,Li-ion
4.069,-3879,40,40.4,1677.592,4370,Li-ion
4.069,-3888,40,40.4,1677.592,4370,Li-ion
4.069,-3740,40,40.4,1677.592,4370,Li-ion
4.069,-3876,40,40.4,1677.592,4370,Li-ion
4.068,-3928,41,40.5,1689.988,4370,Li-ion
4.068,-3944,41,40.5,1689.988,4370,Li-ion
4.068,-3956,41,40.5,1689.988,4370,Li-ion
4.068,-3949,41,40.5,1689.988,4370,Li-ion
4.068,-3991,41,40.5,1689.988,4370,Li-ion
4.068,-3893,41,40.5,1689.988,4370,Li-ion
4.068,-3996,41,40.5,1689.988,4370,Li-ion
4.068,-3904,41,40.5,1689.988,4370,Li-ion
4.068,-3992,41,40.5,1689.988,4370,Li-ion
4.071,-3805,41,40.5,1698.252,4370,Li-ion
4.071,-3761,41,40.5,1698.252,4370,Li-ion
4.071,-3963,41,40.5,1698.252,4370,Li-ion
4.071,-3937,41,40.5,1698.252,4370,Li-ion
4.071,-3960,41,40.5,1698.252,4370,Li-ion
4.071,-3937,41,40.5,1698.252,4370,Li-ion
4.071,-3885,41,40.5,1698.252,4370,Li-ion
4.071,-3929,41,40.5,1698.252,4370,Li-ion
4.071,-3907,41,40.5,1698.252,4370,Li-ion
4.071,-3882,41,40.5,1698.252,4370,Li-ion
4.072,-3771,41,40.6,1710.648,4370,Li-ion
4.072,-3927,41,40.6,1710.648,4370,Li-ion
4.072,-3897,41,40.6,1710.648,4370,Li-ion
4.072,-3820,41,40.6,1710.648,4370,Li-ion
4.072,-3845,41,40.6,1710.648,4370,Li-ion
4.072,-4010,41,40.6,1710.648,4370,Li-ion
4.072,-3921,41,40.6,1710.648,4370,Li-ion
4.072,-3903,41,40.6,1710.648,4370,Li-ion
4.072,-3967,41,40.6,1710.648,4370,Li-ion
4.072,-3859,41,40.6,1710.648,4370,Li-ion
4.075,-3935,41,40.6,1723.044,4370,Li-ion
4.075,-4034,41,40.6,1723.044,4370,Li-ion
4.075,-3970,41,40.6,1723.044,4370,Li-ion
4.075,-3918,41,40.6,1723.044,4370,Li-ion
4.075,-3869,41,40.6,1723.044,4370,Li-ion
4.075,-3899,41,40.6,1723.044,4370,Li-ion
4.075,-3791,41,40.6,1723.044,4370,Li-ion
4.075,-3932,41,40.6,1723.044,4370,Li-ion
4.075,-3845,41,40.6,1723.044,4370,Li-ion
4.075,-3725,42,40.6,1731.308,4370,Li-ion
4.075,-3861,42,40.6,1731.308,4370,Li-ion
